timestamp,price
2022-10-19 00:00:00,57.10798810083459
2022-10-24 00:00:00,58.28046890455512
2022-10-25 00:00:00,58.28046890455512
2022-10-26 00:00:00,60.095390933702944
2022-10-27 00:00:00,60.919124947567624
2022-10-28 00:00:00,60.17112749886781
2022-10-29 00:00:00,58.98097546627199
2022-10-30 00:00:00,58.98097546627199
2022-10-31 00:00:00,58.03084713770266
2022-11-01 00:00:00,57.647181539854344
2022-11-02 00:00:00,57.14460807411855
2022-11-03 00:00:00,54.77414924882465
2022-11-04 00:00:00,55.57297745352063
2022-11-05 00:00:00,58.379845511323715
2022-11-06 00:00:00,57.711705245960374
2022-11-07 00:00:00,53.79001755067809
2022-11-08 00:00:00,53.053720280891845
2022-11-09 00:00:00,52.70404648289379
2022-11-10 00:00:00,50.62348655978945
2022-11-11 00:00:00,60.54592585559459
2022-11-12 00:00:00,56.87827383667833
2022-11-13 00:00:00,55.80885678214509
2022-11-16 00:00:00,53.465286558784676
2022-11-17 00:00:00,53.465286558784676
2022-11-18 00:00:00,53.247465774590744
2022-11-19 00:00:00,55.10931947856797
2022-11-20 00:00:00,54.600406084953065
2022-11-21 00:00:00,52.766982973858426
2022-11-22 00:00:00,53.27639290323292
2022-11-23 00:00:00,54.043037097302715
2022-11-24 00:00:00,56.723321065585026
2022-11-25 00:00:00,55.60558141605981
2022-11-26 00:00:00,55.28379594868385
2022-11-27 00:00:00,55.6453955885635
2022-11-28 00:00:00,55.173425932330055
2022-11-29 00:00:00,53.77235315859793
2022-11-30 00:00:00,55.16938523548946
2022-12-01 00:00:00,55.596184541912514
2022-12-02 00:00:00,55.13094651833134
2022-12-03 00:00:00,53.39349441003958
2022-12-04 00:00:00,52.560942421758625
2022-12-05 00:00:00,55.01497604018986
2022-12-06 00:00:00,53.40997068636877
2022-12-07 00:00:00,53.50723464472099
2022-12-08 00:00:00,54.78717601005093
2022-12-09 00:00:00,54.49048194220367
2022-12-10 00:00:00,54.57278619745687
2022-12-11 00:00:00,55.60448049060424
2022-12-12 00:00:00,55.5894919245476
2022-12-13 00:00:00,54.985018239925054
2022-12-16 00:00:00,52.97891474530822
2022-12-17 00:00:00,52.97891474530822
2022-12-18 00:00:00,55.25703401416681
2022-12-19 00:00:00,57.40497535629374
2022-12-20 00:00:00,52.98433767582617
2022-12-21 00:00:00,55.50708984325306
2022-12-22 00:00:00,54.12943220243235
2022-12-23 00:00:00,55.622455779657614
2022-12-24 00:00:00,55.09255172117292
2022-12-25 00:00:00,54.8287003123567
2022-12-28 00:00:00,54.909771786498986
2022-12-29 00:00:00,54.909771786498986
2022-12-30 00:00:00,57.2342077903634
2022-12-31 00:00:00,57.2342077903634
2023-01-01 00:00:00,57.641419215344285
2023-01-02 00:00:00,57.301990427142975
2023-01-10 00:00:00,60.81911020563592
2023-01-11 00:00:00,60.81911020563592
2023-01-12 00:00:00,61.79527992750707
2023-01-13 00:00:00,64.69181377898994
2023-01-14 00:00:00,66.11775820862526
2023-01-15 00:00:00,65.5194174879901
2023-01-16 00:00:00,64.95249984606303
2023-01-17 00:00:00,64.03109525652623
2023-01-18 00:00:00,65.6042920179505
2023-01-19 00:00:00,62.8775101187676
2023-01-20 00:00:00,65.30830861934045
2023-01-21 00:00:00,65.30830861934045
2023-01-22 00:00:00,64.40904806616659
2023-01-23 00:00:00,63.88946187560829
2023-02-02 00:00:00,63.8093505918763
2023-02-03 00:00:00,63.8093505918763
2023-02-04 00:00:00,64.64621006978105
2023-02-05 00:00:00,64.59198359971289
2023-02-11 00:00:00,56.00459288775365
2023-02-12 00:00:00,56.00459288775365
2023-02-13 00:00:00,55.273664652541264
2023-02-14 00:00:00,55.14032833522551
2023-02-15 00:00:00,59.23138345884741
2023-02-16 00:00:00,59.23138345884741
2023-02-17 00:00:00,61.37259674732997
2023-02-20 00:00:00,60.955964180517945
2023-02-21 00:00:00,60.955964180517945
2023-02-22 00:00:00,60.96514824998928
2023-02-23 00:00:00,59.221593556020835
2023-02-24 00:00:00,59.429596597012335
2023-02-25 00:00:00,58.00661659716025
2023-02-26 00:00:00,58.00661659716025
2023-02-27 00:00:00,60.780289098658834
2023-02-28 00:00:00,60.780289098658834
2023-03-01 00:00:00,61.39735595411837
2023-03-02 00:00:00,62.907354324217124
2023-03-07 00:00:00,60.203924250669594
2023-03-08 00:00:00,60.203924250669594
2023-03-10 00:00:00,56.46923804746038
2023-03-11 00:00:00,56.46923804746038
2023-03-12 00:00:00,59.120918989071626
2023-03-13 00:00:00,64.03285085020444
2023-03-14 00:00:00,64.03285085020444
2023-03-15 00:00:00,63.86207041532951
2023-03-16 00:00:00,61.78056973846615
2023-03-17 00:00:00,65.33106617817285
2023-03-18 00:00:00,65.33106617817285
2023-03-19 00:00:00,64.39824188892018
2023-03-20 00:00:00,63.80330242786924
2023-03-21 00:00:00,64.60857864861003
2023-03-22 00:00:00,64.60857864861003
2023-03-23 00:00:00,64.70260495601042
2023-03-28 00:00:00,62.57934546196093
2023-03-29 00:00:00,62.57934546196093
2023-03-30 00:00:00,63.299717959755974
2023-04-05 00:00:00,54.65653304000022
2023-04-06 00:00:00,54.65653304000022
2023-04-07 00:00:00,55.069899692333564
2023-04-08 00:00:00,55.6021743138826
2023-04-14 00:00:00,61.68039393280395
2023-04-15 00:00:00,61.68039393280395
2023-04-15 04:43:00,61.43613763855118
2023-04-16 00:00:00,61.43613763855118
